,Edits,Name,date,url,category
3,1227,Villa Toeplitz (Varese),2019-11,https://en.wikipedia.org/wiki/Villa%20Toeplitz%20(Varese),"['Villas in Varese', 'Tourist attractions in Lombardy', 'Buildings and structures completed in 1901', 'Gardens in Italy by region', 'Parks in Lombardy']"
4,1057,Terminator: Dark Fate,2019-11,https://en.wikipedia.org/wiki/Terminator:%20Dark%20Fate,"['2019 films', '2019 science fiction action films', '2010s English-language films', '2010s feminist films', '20th Century Fox films', 'Alternate timeline films', 'American post-apocalyptic films', 'American science fiction action films', 'American sequel films', 'Alternative sequel films', 'Cyborg films', 'Dolby Cinema films', 'Drone films', 'Films about atonement', 'Films about child death', 'Films about cyberwarfare', 'Films about old age', 'Films about time travel', 'Films directed by Tim Miller', 'Films produced by James Cameron', 'Films scored by Junkie XL', 'Films set in 1998', 'Films set in 2020', 'Films set in 2042', 'Films set in Guatemala', 'Films set in Mexico City', 'Films set in Texas', 'Films set on airplanes', 'Films shot in Budapest', 'Films shot in the United States', 'Films shot in Spain', 'Films with screenplays by David S. Goyer', 'Films with screenplays by Billy Ray', 'Films with screenplays by James Cameron', 'Legacy sequels', 'Lightstorm Entertainment films', 'Malware in fiction', 'Paramount Pictures films', 'Skydance Media films', 'Techno-thriller films', 'Tencent Pictures films', 'Terminator (franchise) films', 'TSG Entertainment films']"
5,961,2019 United Kingdom general election,2019-11,https://en.wikipedia.org/wiki/2019%20United%20Kingdom%20general%20election,"['2019 United Kingdom general election', '2019 elections in the United Kingdom', 'December 2019 events in the United Kingdom', 'General elections to the Parliament of the United Kingdom']"
1,1622,Citizenship Amendment Act protests,2019-12,https://en.wikipedia.org/wiki/Citizenship%20Amendment%20Act%20protests,"['Citizenship Amendment Act protests', '2019 protests', '2019 riots', '2020 protests', '2020 riots', 'December 2019 events in India', 'Immigration to India', 'Immigration-related protests', 'January 2020 events in India', 'Politics of India', 'Protests in India', 'Secularism in India', 'Xenophobia in Asia']"
2,1307,2019 United Kingdom general election,2019-12,https://en.wikipedia.org/wiki/2019%20United%20Kingdom%20general%20election,"['2019 United Kingdom general election', '2019 elections in the United Kingdom', 'December 2019 events in the United Kingdom', 'General elections to the Parliament of the United Kingdom']"
3,1198,Star Wars: The Rise of Skywalker,2019-12,https://en.wikipedia.org/wiki/Star%20Wars:%20The%20Rise%20of%20Skywalker,"['2019 films', '2010s science fiction adventure films', '2019 science fiction action films', 'American science fiction war films', 'American sequel films', 'Bad Robot Productions films', 'Censored films', 'Films directed by J. J. Abrams', 'Films produced by J. J. Abrams', 'Films produced by Kathleen Kennedy', 'Films scored by John Williams', 'Films shot at Pinewood Studios', 'Films shot in Buckinghamshire', 'Films shot in England', 'Films shot in Jordan', 'Films using motion capture', 'Films with screenplays by Chris Terrio', 'Films with screenplays by Colin Trevorrow', 'Films with screenplays by Derek Connolly', 'Films with screenplays by J. J. Abrams', 'Dolby Cinema films', 'IMAX films', 'Lucasfilm films', 'Resurrection in film', 'Star Wars Skywalker Saga films', '2010s English-language films']"
4,1001,"Citizenship (Amendment) Act, 2019",2019-12,"https://en.wikipedia.org/wiki/Citizenship%20(Amendment)%20Act,%202019","['Citizenship Amendment Act protests', 'Immigration legislation', 'Illegal immigration to India', 'Immigration to India', 'Indian nationality law', 'Religious discrimination', 'Acts of the Parliament of India 2019']"
5,839,2019 Scottish Open (snooker),2019-12,https://en.wikipedia.org/wiki/2019%20Scottish%20Open%20(snooker),"['Home Nations Series', 'Scottish Open (snooker)', '2019 in snooker', '2019 in Scottish sport', 'International sports competitions in Glasgow', '2010s in Glasgow', 'December 2019 sports events in the United Kingdom']"
0,4943,COVID-19 pandemic,2020-01,https://en.wikipedia.org/wiki/COVID-19%20pandemic,"['COVID-19 pandemic', '2019 disease outbreaks', '2020 disease outbreaks', '2021 disease outbreaks', '2022 disease outbreaks', '2020s economic history', '21st-century epidemics', '21st century in health', '2019 disasters in China', '2019 in international relations', '2020 in international relations', '2021 in international relations', '2022 in international relations', 'December 2019 events in China', 'January 2020 events in China', 'February 2020 events in China', 'March 2020 events in China', 'Atypical pneumonias', 'Health disasters in China', 'History of Wuhan', 'Occupational safety and health', 'Pandemics', 'Public health emergencies of international concern']"
1,2442,Ukraine International Airlines Flight 752,2020-01,https://en.wikipedia.org/wiki/Ukraine%20International%20Airlines%20Flight%20752,"['2019–2022 Persian Gulf crisis', '2020 controversies in Iran', '2020 disasters in Iran', '2020 in international relations', '2020 scandals', '21st century in Tehran', '2020 in Ukraine', '2020 in Canada', 'Accidents and incidents involving the Boeing 737 Next Generation', 'Airliner shootdown incidents', 'Aviation accidents and incidents in 2020', 'Aviation accidents and incidents in Iran', 'History of Tehran Province', 'Iran–Ukraine relations', 'Canada–Iran relations', 'Filmed killings', 'January 2020 events in Iran', '21st-century aircraft shootdown incidents', 'Military scandals', 'Islamic Republic of Iran Army', 'Islamic Revolutionary Guard Corps']"
3,2145,Assassination of Qasem Soleimani,2020-01,https://en.wikipedia.org/wiki/Assassination%20of%20Qasem%20Soleimani,"['21st century in Baghdad', '21st-century military history of the United States', '2019–2022 Persian Gulf crisis', '2020 airstrikes', '2020 controversies in the United States', '2020 controversies', '2020 in American politics', 'Assassinations in Iraq', 'Attacks in Asia in 2020', 'Attacks in Iraq', 'Drone strikes conducted by the United States', 'Drone strikes in Iraq', 'Iran–United States military relations', 'Iran–United States relations', 'Iraq–United States relations', 'Iran–Iraq relations', 'January 2020 events in Iraq', 'Military assassinations', 'Military operations involving the United States', 'Presidency of Donald Trump', 'Qasem Soleimani', 'Targeted killing in Iraq', 'Trump administration controversies', 'Deaths by person in Iraq']"
4,1890,2019–20 Australian bushfire season,2020-01,https://en.wikipedia.org/wiki/2019%E2%80%9320%20Australian%20bushfire%20season,"['2010s in New South Wales', '2010s in Queensland', '2010s in South Australia', '2010s in Tasmania', '2010s in Victoria (Australia)', '2010s in Western Australia', '2019 disasters in Australia', '2019 wildfires', '2020 disasters in Australia', '2020 wildfires', '2020s in New South Wales', '2020s in South Australia', '2020s in Tasmania', '2020s in Victoria (Australia)', '2020s in Western Australia', 'Bushfire seasons in Australia', '2020s in the Australian Capital Territory', 'Climate change in Australia', 'Arson in Australia', '2020 wildfire seasons']"
5,1395,2020 Labour Party leadership election (UK),2020-01,https://en.wikipedia.org/wiki/2020%20Labour%20Party%20leadership%20election%20(UK),"['2020 Labour Party leadership election', '2020 elections in the United Kingdom', 'April 2020 events in the United Kingdom', 'February 2020 events in the United Kingdom', 'Keir Starmer', 'Labour Party (UK) leadership elections', 'March 2020 events in the United Kingdom', '2020 political party leadership elections']"
0,5205,COVID-19 pandemic,2020-02,https://en.wikipedia.org/wiki/COVID-19%20pandemic,"['COVID-19 pandemic', '2019 disease outbreaks', '2020 disease outbreaks', '2021 disease outbreaks', '2022 disease outbreaks', '2020s economic history', '21st-century epidemics', '21st century in health', '2019 disasters in China', '2019 in international relations', '2020 in international relations', '2021 in international relations', '2022 in international relations', 'December 2019 events in China', 'January 2020 events in China', 'February 2020 events in China', 'March 2020 events in China', 'Atypical pneumonias', 'Health disasters in China', 'History of Wuhan', 'Occupational safety and health', 'Pandemics', 'Public health emergencies of international concern']"
1,2145,COVID-19 pandemic by country and territory,2020-02,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20by%20country%20and%20territory,"['COVID-19 pandemic by country', '2019 disasters by country', '2020 disasters by country', '2021 disasters by country', 'COVID-19 pandemic-related lists']"
3,1511,2020 Iowa Democratic presidential caucuses,2020-02,https://en.wikipedia.org/wiki/2020%20Iowa%20Democratic%20presidential%20caucuses,"['Controversies of the 2020 United States presidential election', '2020 United States Democratic presidential primaries by state', '2020 Iowa elections', 'Iowa Democratic caucuses', 'February 2020 events in the United States']"
4,1435,Timeline of the COVID-19 pandemic in February 2020,2020-02,https://en.wikipedia.org/wiki/Timeline%20of%20the%20COVID-19%20pandemic%20in%20February%202020,"['Timelines of the COVID-19 pandemic in 2020', 'February 2020 events']"
5,1143,COVID-19 pandemic in Italy,2020-02,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20in%20Italy,"['COVID-19 pandemic in Italy', 'COVID-19 pandemic by country', 'COVID-19 pandemic in Europe', '2020 in Italy', '2021 in Italy', '2022 in Italy', 'Disease outbreaks in Italy', 'Mario Draghi']"
0,7277,COVID-19 pandemic,2020-03,https://en.wikipedia.org/wiki/COVID-19%20pandemic,"['COVID-19 pandemic', '2019 disease outbreaks', '2020 disease outbreaks', '2021 disease outbreaks', '2022 disease outbreaks', '2020s economic history', '21st-century epidemics', '21st century in health', '2019 disasters in China', '2019 in international relations', '2020 in international relations', '2021 in international relations', '2022 in international relations', 'December 2019 events in China', 'January 2020 events in China', 'February 2020 events in China', 'March 2020 events in China', 'Atypical pneumonias', 'Health disasters in China', 'History of Wuhan', 'Occupational safety and health', 'Pandemics', 'Public health emergencies of international concern']"
1,5537,COVID-19 pandemic in the United States,2020-03,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20in%20the%20United%20States,"['COVID-19 pandemic by country', 'COVID-19 pandemic in the United States', 'Presidency of Donald Trump', 'Presidency of Joe Biden', 'Trump administration controversies', '2020s disasters in the United States', '2020 in the United States', '2021 in the United States', '2022 in the United States']"
2,2960,COVID-19 pandemic in Europe,2020-03,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20in%20Europe,"['COVID-19 pandemic in Europe', 'COVID-19 pandemic by continent', 'Health disasters in Europe', '2020 disasters in Europe', '2021 disasters in Europe', '2022 disasters in Europe']"
4,2399,COVID-19 pandemic in India,2020-03,https://en.wikipedia.org/wiki/COVID-19%20pandemic%20in%20India,"['COVID-19 pandemic in India', 'COVID-19 pandemic in Asia', 'COVID-19 pandemic by country', '2020 in India', '2021 in India', 'Disease outbreaks in India', '2022 in India']"
5,2361,Timeline of the COVID-19 pandemic in March 2020,2020-03,https://en.wikipedia.org/wiki/Timeline%20of%20the%20COVID-19%20pandemic%20in%20March%202020,"['2020-related timelines', 'March 2020 events', 'Timelines of the COVID-19 pandemic in 2020']"
1,2614,COVID-19 pandemic,2020-04,https://en.wikipedia.org/wiki/COVID-19%20pandemic,"['COVID-19 pandemic', '2019 disease outbreaks', '2020 disease outbreaks', '2021 disease outbreaks', '2022 disease outbreaks', '2020s economic history', '21st-century epidemics', '21st century in health', '2019 disasters in China', '2019 in international relations', '2020 in international relations', '2021 in international relations', '2022 in international relations', 'December 2019 events in China', 'January 2020 events in China', 'February 2020 events in China', 'March 2020 events in China', 'Atypical pneumonias', 'Health disasters in China', 'History of Wuhan', 'Occupational safety and health', 'Pandemics', 'Public health emergencies of international concern']"
