,level_0,index,date,user,change_amt,year,running_count
4660,4660,1240,2007-04-19 13:44:00,Quadell,-20,2007,64117
4661,4661,1239,2007-04-19 13:47:00,Abe Lincoln,0,2007,64117
4662,4662,1238,2007-04-19 13:48:00,Ronnotel,-3,2007,64114
4663,4663,1236,2007-04-19 13:50:00,Quadell,21,2007,64135
4664,4664,1237,2007-04-19 13:50:00,De Administrando Imperio,-229,2007,63906
4665,4665,1235,2007-04-19 13:52:00,Bree123,1,2007,63907
4666,4666,1234,2007-04-19 13:53:00,HokieRNB,206,2007,64113
4667,4667,1233,2007-04-19 13:53:00,HokieRNB,5,2007,64118
4668,4668,1232,2007-04-19 13:56:00,StuffOfInterest,27,2007,64145
4669,4669,1231,2007-04-19 13:59:00,Abe Lincoln,-61,2007,64084
4670,4670,1230,2007-04-19 13:59:00,Abe Lincoln,0,2007,64084
4671,4671,1229,2007-04-19 14:00:00,Bree123,-4,2007,64080
4672,4672,1228,2007-04-19 14:02:00,HokieRNB,-5,2007,64075
4673,4673,1227,2007-04-19 14:04:00,The Sports Diatribe,0,2007,64075
4674,4674,1226,2007-04-19 14:07:00,The Sports Diatribe,18,2007,64093
4675,4675,1225,2007-04-19 14:08:00,The Sports Diatribe,0,2007,64093
4676,4676,1224,2007-04-19 14:09:00,De Administrando Imperio,0,2007,64093
4677,4677,1223,2007-04-19 14:14:00,Doc glasgow,-21,2007,64072
4678,4679,1221,2007-04-19 14:17:00,Dale Arnett,54,2007,64126
4679,4678,1222,2007-04-19 14:17:00,Balthazarduju,-198,2007,63928
4680,4680,1220,2007-04-19 14:18:00,Balthazarduju,-1,2007,63927
4681,4681,1219,2007-04-19 14:20:00,Badluckprince,-3,2007,63924
4682,4682,1218,2007-04-19 14:20:00,Natalie Erin,4,2007,63928
4683,4683,1217,2007-04-19 14:23:00,Itsdave101,11,2007,63939
4684,4684,1216,2007-04-19 14:24:00,Natalie Erin,0,2007,63939
4685,4685,1214,2007-04-19 14:25:00,Cherylyoung,382,2007,64321
4686,4686,1213,2007-04-19 14:27:00,Natalie Erin,145,2007,64466
4687,4687,1211,2007-04-19 14:29:00,Gerash77,231,2007,64697
4688,4688,1212,2007-04-19 14:29:00,Natalie Erin,-3,2007,64694
4689,4689,1210,2007-04-19 14:30:00,87.217.249.231,33,2007,64727
4690,4691,1208,2007-04-19 14:31:00,StuffOfInterest,0,2007,64727
4691,4690,1209,2007-04-19 14:31:00,Natalie Erin,-29,2007,64698
4692,4692,1207,2007-04-19 14:33:00,Tonicthebrown,230,2007,64928
4693,4693,1206,2007-04-19 14:33:00,Natalie Erin,-47,2007,64881
4694,4694,1205,2007-04-19 14:33:00,Cherylyoung,41,2007,64922
4695,4695,1204,2007-04-19 14:34:00,Natalie Erin,-1,2007,64921
4696,4696,1203,2007-04-19 14:35:00,Natalie Erin,-1,2007,64920
4697,4697,1202,2007-04-19 14:36:00,Natalie Erin,-42,2007,64878
4698,4698,1200,2007-04-19 14:38:00,75.46.189.134,95,2007,64973
4699,4699,1201,2007-04-19 14:38:00,Natalie Erin,-5,2007,64968
4700,4700,1199,2007-04-19 14:39:00,Jauerback,4,2007,64972
4701,4703,1196,2007-04-19 14:40:00,Natalie Erin,-1,2007,64971
4702,4702,1197,2007-04-19 14:40:00,Natalie Erin,1,2007,64972
4703,4701,1198,2007-04-19 14:40:00,Sad mouse,265,2007,65237
4704,4704,1195,2007-04-19 14:41:00,Zehly,12,2007,65249
4705,4705,1194,2007-04-19 14:42:00,Natalie Erin,-1,2007,65248
4706,4706,1193,2007-04-19 14:44:00,Natalie Erin,-1,2007,65247
4707,4707,1192,2007-04-19 14:44:00,Joncnunn,-3,2007,65244
4708,4708,1191,2007-04-19 14:44:00,216.79.2.6,-1,2007,65243
4709,4709,1190,2007-04-19 14:44:00,StuffOfInterest,1,2007,65244
4710,4710,1189,2007-04-19 14:46:00,Natalie Erin,-2,2007,65242
4711,4711,1188,2007-04-19 14:47:00,Natalie Erin,-9,2007,65233
4712,4712,1187,2007-04-19 14:49:00,Natalie Erin,-1,2007,65232
4713,4714,1185,2007-04-19 14:51:00,Natalie Erin,-2,2007,65230
4714,4713,1186,2007-04-19 14:51:00,Spangineer,60,2007,65290
4715,4715,1184,2007-04-19 14:52:00,StuffOfInterest,-43,2007,65247
4716,4716,1183,2007-04-19 14:54:00,Zenohockey,14,2007,65261
4717,4717,1182,2007-04-19 14:54:00,Cracker989,378,2007,65639
4718,4718,1181,2007-04-19 14:55:00,69.109.253.89,13,2007,65652
4719,4719,1180,2007-04-19 14:55:00,StuffOfInterest,-7,2007,65645
4720,4720,1179,2007-04-19 15:00:00,Wafulz,-6,2007,65639
4721,4721,1178,2007-04-19 15:01:00,150.176.208.98,-13,2007,65626
4722,4722,1177,2007-04-19 15:05:00,Lord Bodak,112,2007,65738
4723,4723,1176,2007-04-19 15:05:00,71.238.69.7,-378,2007,65360
4724,4725,1174,2007-04-19 15:08:00,Moreschi,-311,2007,65049
4725,4724,1175,2007-04-19 15:08:00,63.116.24.194,311,2007,65360
4726,4726,1173,2007-04-19 15:12:00,168.8.120.2,73,2007,65433
4727,4727,1172,2007-04-19 15:13:00,Pascal.Tesson,-73,2007,65360
4728,4728,1171,2007-04-19 15:14:00,QuickTime~enwiki,127,2007,65487
4729,4729,1170,2007-04-19 15:14:00,132.206.157.26,264,2007,65751
4730,4730,1169,2007-04-19 15:15:00,QuickTime~enwiki,-10,2007,65741
4731,4731,1168,2007-04-19 15:16:00,69.109.253.89,13,2007,65754
4732,4734,1166,2007-04-19 15:17:00,Angmering,-13,2007,65741
4733,4732,1165,2007-04-19 15:17:00,Scientz,-13,2007,65728
4734,4733,1167,2007-04-19 15:17:00,132.206.157.26,162,2007,65890
4735,4735,1164,2007-04-19 15:23:00,61.228.66.176,0,2007,65890
4736,4736,1163,2007-04-19 15:25:00,Chinese3126,18,2007,65908
4737,4737,1162,2007-04-19 15:26:00,Scientz,0,2007,65908
4738,4738,1161,2007-04-19 15:30:00,Zehly,9,2007,65917
4739,4739,1160,2007-04-19 15:32:00,Ronnotel,-8,2007,65909
4740,4740,1159,2007-04-19 15:32:00,Abe Lincoln,0,2007,65909
4741,4741,1158,2007-04-19 15:32:00,Scientz,-1,2007,65908
4742,4742,1157,2007-04-19 15:33:00,SkyWalker,-275,2007,65633
4743,4743,1156,2007-04-19 15:33:00,206.78.245.35,6,2007,65639
4744,4744,1155,2007-04-19 15:34:00,Sfmammamia,-6,2007,65633
4745,4745,1154,2007-04-19 15:35:00,Scientz,275,2007,65908
4746,4748,1151,2007-04-19 15:36:00,74.92.137.206,3,2007,65911
4747,4747,1153,2007-04-19 15:36:00,206.78.245.35,5,2007,65916
4748,4746,1152,2007-04-19 15:36:00,Scientz,0,2007,65916
4749,4749,1150,2007-04-19 15:37:00,74.92.137.206,-3,2007,65913
4750,4750,1149,2007-04-19 15:37:00,Abe Lincoln,0,2007,65913
4751,4751,1148,2007-04-19 15:41:00,HongQiGong,-5,2007,65908
4752,4752,1147,2007-04-19 15:43:00,HongQiGong,-10,2007,65898
4753,4753,1146,2007-04-19 15:46:00,Ronnotel,0,2007,65898
4754,4754,1144,2007-04-19 15:49:00,Ali'i,-94,2007,65804
4755,4755,1145,2007-04-19 15:49:00,Karrmann,20,2007,65824
4756,4756,1143,2007-04-19 15:50:00,Ronnotel,-443,2007,65381
4757,4757,1142,2007-04-19 15:51:00,Ronnotel,-1,2007,65380
4758,4758,1141,2007-04-19 15:52:00,Ronnotel,-394,2007,64986
4759,4759,1140,2007-04-19 15:55:00,Ronnotel,-86,2007,64900
4760,4760,1139,2007-04-19 15:58:00,Sfmammamia,22,2007,64922
4761,4761,1138,2007-04-19 16:00:00,Ronnotel,-194,2007,64728
4762,4762,1137,2007-04-19 16:01:00,WhisperToMe,56,2007,64784
4763,4763,1136,2007-04-19 16:03:00,Ronnotel,0,2007,64784
4764,4764,1135,2007-04-19 16:06:00,204.111.162.41,106,2007,64890
4765,4765,1134,2007-04-19 16:10:00,Ronnotel,0,2007,64890
4766,4766,1133,2007-04-19 16:12:00,Natalie Erin,0,2007,64890
4767,4767,1132,2007-04-19 16:13:00,Natalie Erin,-19,2007,64871
4768,4768,1131,2007-04-19 16:13:00,164.107.223.217,0,2007,64871
4769,4769,1130,2007-04-19 16:15:00,164.107.223.217,0,2007,64871
4770,4770,1128,2007-04-19 16:16:00,DerHexer,0,2007,64871
4771,4771,1125,2007-04-19 16:18:00,72.224.222.46,360,2007,65231
4772,4772,1124,2007-04-19 16:18:00,164.107.223.217,0,2007,65231
4773,4773,1126,2007-04-19 16:18:00,SuperJ9587,16,2007,65247
4774,4774,1123,2007-04-19 16:19:00,SuperJ9587,0,2007,65247
4775,4775,1122,2007-04-19 16:20:00,Natalie Erin,-151,2007,65096
4776,4776,1121,2007-04-19 16:20:00,Zehly,13,2007,65109
4777,4777,1120,2007-04-19 16:20:00,Wcseniors07,83,2007,65192
4778,4778,1119,2007-04-19 16:21:00,Natalie Erin,150,2007,65342
4779,4779,1118,2007-04-19 16:21:00,66.76.60.154,-150,2007,65192
4780,4780,1117,2007-04-19 16:22:00,70.58.31.115,22,2007,65214
4781,4781,1116,2007-04-19 16:23:00,RobNS,-22,2007,65192
4782,4783,1114,2007-04-19 16:24:00,Ali'i,-111,2007,65081
4783,4782,1115,2007-04-19 16:24:00,Itsfullofstars,3,2007,65084
4784,4784,1113,2007-04-19 16:25:00,Ronnotel,0,2007,65084
4785,4785,1112,2007-04-19 16:26:00,Jaegen,-83,2007,65001
4786,4786,1111,2007-04-19 16:31:00,129.79.135.192,0,2007,65001
4787,4787,1110,2007-04-19 16:32:00,Halo,0,2007,65001
4788,4788,1109,2007-04-19 16:32:00,Ronnotel,0,2007,65001
4789,4789,1108,2007-04-19 16:36:00,Ronnotel,-394,2007,64607
4790,4790,1107,2007-04-19 16:36:00,Merzul,2,2007,64609
4791,4791,1106,2007-04-19 16:37:00,Ronnotel,-80,2007,64529
4792,4792,1105,2007-04-19 16:37:00,Merzul,1,2007,64530
4793,4793,1104,2007-04-19 16:38:00,Ronnotel,-469,2007,64061
4794,4794,1103,2007-04-19 16:40:00,172.144.133.172,0,2007,64061
4795,4795,1102,2007-04-19 16:41:00,172.144.133.172,-2,2007,64059
4796,4796,1101,2007-04-19 16:44:00,Sfmammamia,249,2007,64308
4797,4797,1100,2007-04-19 16:46:00,WJBscribe,-13,2007,64295
4798,4798,1098,2007-04-19 16:47:00,Abe Lincoln,-49,2007,64246
4799,4799,1099,2007-04-19 16:47:00,A Train,4,2007,64250
4800,4800,1097,2007-04-19 16:48:00,220.235.150.166,8,2007,64258
4801,4801,1096,2007-04-19 16:49:00,Jared,-3,2007,64255
4802,4802,1095,2007-04-19 16:51:00,Rich Farmbrough,64,2007,64319
4803,4803,1094,2007-04-19 16:54:00,Rich Farmbrough,23,2007,64342
4804,4805,1092,2007-04-19 16:55:00,Chuck Sirloin,0,2007,64342
4805,4804,1093,2007-04-19 16:55:00,Sad mouse,15,2007,64357
4806,4806,1091,2007-04-19 16:57:00,207.73.23.170,0,2007,64357
4807,4807,1090,2007-04-19 16:57:00,DerHexer,0,2007,64357
4808,4808,1086,2007-04-19 16:58:00,DerHexer,0,2007,64357
4809,4809,1087,2007-04-19 16:58:00,207.73.23.170,0,2007,64357
4810,4810,1085,2007-04-19 16:59:00,Halo,0,2007,64357
4811,4811,1084,2007-04-19 17:01:00,Halo,0,2007,64357
4812,4812,1083,2007-04-19 17:02:00,129.215.149.99,106,2007,64463
4813,4813,1082,2007-04-19 17:02:00,Halo,325,2007,64788
4814,4816,1079,2007-04-19 17:05:00,155.72.24.1,3,2007,64791
4815,4815,1080,2007-04-19 17:05:00,Hiwhispees,77,2007,64868
4816,4814,1081,2007-04-19 17:05:00,Halo,22,2007,64890
4817,4817,1078,2007-04-19 17:06:00,Zehly,13,2007,64903
4818,4818,1077,2007-04-19 17:07:00,Hiwhispees,0,2007,64903
4819,4819,1076,2007-04-19 17:08:00,Fritz Saalfeld,-5,2007,64898
4820,4820,1075,2007-04-19 17:09:00,168.216.28.111,0,2007,64898
4821,4821,1074,2007-04-19 17:10:00,DerHexer,0,2007,64898
4822,4822,1073,2007-04-19 17:10:00,159.140.254.10,-9,2007,64889
4823,4823,1072,2007-04-19 17:11:00,Rich Farmbrough,30,2007,64919
4824,4824,1071,2007-04-19 17:11:00,132.206.157.26,86,2007,65005
4825,4825,1070,2007-04-19 17:11:00,132.206.157.26,34,2007,65039
4826,4826,1069,2007-04-19 17:12:00,Coemgenus,-1,2007,65038
4827,4827,1068,2007-04-19 17:14:00,Rich Farmbrough,18,2007,65056
4828,4828,1067,2007-04-19 17:15:00,Rich Farmbrough,38,2007,65094
4829,4829,1065,2007-04-19 17:18:00,168.169.110.137,212,2007,65306
4830,4830,1066,2007-04-19 17:18:00,207.7.222.227,0,2007,65306
4831,4831,1064,2007-04-19 17:19:00,Edgeofnowhere,-211,2007,65095
4832,4832,1063,2007-04-19 17:23:00,Kevinp2,199,2007,65294
4833,4833,1062,2007-04-19 17:26:00,69.58.45.10,57,2007,65351
4834,4834,1061,2007-04-19 17:26:00,Nivix,-57,2007,65294
4835,4835,1060,2007-04-19 17:27:00,69.58.45.10,36,2007,65330
4836,4836,1059,2007-04-19 17:28:00,Nivix,-36,2007,65294
4837,4837,1058,2007-04-19 17:28:00,Scientz,0,2007,65294
4838,4838,1057,2007-04-19 17:28:00,69.58.45.10,34,2007,65328
4839,4842,1054,2007-04-19 17:29:00,Scientz,0,2007,65328
4840,4841,1056,2007-04-19 17:29:00,Nivix,-34,2007,65294
4841,4839,1053,2007-04-19 17:29:00,Hughsonj,-106,2007,65188
4842,4840,1055,2007-04-19 17:29:00,Halo,24,2007,65212
4843,4843,1051,2007-04-19 17:30:00,Natalie Erin,4,2007,65216
4844,4844,1052,2007-04-19 17:30:00,Ronnotel,-77,2007,65139
4845,4845,1049,2007-04-19 17:31:00,Natalie Erin,-4,2007,65135
4846,4846,1050,2007-04-19 17:31:00,Halo,2,2007,65137
4847,4847,1048,2007-04-19 17:33:00,Scientz,0,2007,65137
4848,4848,1047,2007-04-19 17:39:00,Natalie Erin,6,2007,65143
4849,4849,1046,2007-04-19 17:41:00,168.169.134.156,-1,2007,65142
4850,4850,1045,2007-04-19 17:41:00,Coemgenus,1,2007,65143
4851,4851,1044,2007-04-19 17:42:00,Ronnotel,0,2007,65143
4852,4852,1043,2007-04-19 17:43:00,Ronnotel,-2,2007,65141
4853,4853,1042,2007-04-19 17:44:00,Natalie Erin,6,2007,65147
4854,4854,1040,2007-04-19 17:48:00,LuigiManiac,-12,2007,65135
4855,4855,1041,2007-04-19 17:48:00,208.108.91.126,12,2007,65147
4856,4856,1039,2007-04-19 17:49:00,Vetshrink,240,2007,65387
4857,4857,1038,2007-04-19 17:50:00,168.169.102.132,18,2007,65405
4858,4858,1037,2007-04-19 17:50:00,Nivix,-18,2007,65387
4859,4859,1036,2007-04-19 17:51:00,151.199.192.107,1,2007,65388
4860,4860,1035,2007-04-19 17:51:00,Swatjester,0,2007,65388
4861,4861,1034,2007-04-19 17:52:00,Swatjester,22,2007,65410
4862,4862,1033,2007-04-19 17:59:00,TheDarknessVisible,-240,2007,65170
4863,4863,1032,2007-04-19 18:03:00,Uucp,8,2007,65178
4864,4864,1031,2007-04-19 18:07:00,Cherylyoung,9,2007,65187
4865,4865,1030,2007-04-19 18:08:00,Zondor,70,2007,65257
4866,4866,1028,2007-04-19 18:09:00,Sad mouse,15,2007,65272
4867,4867,1029,2007-04-19 18:09:00,Cherylyoung,0,2007,65272
4868,4868,1026,2007-04-19 18:10:00,Markm62,-118,2007,65154
4869,4869,1027,2007-04-19 18:10:00,Cherylyoung,2,2007,65156
4870,4870,1025,2007-04-19 18:11:00,Markm62,-85,2007,65071
4871,4871,1024,2007-04-19 18:12:00,Cherylyoung,-1,2007,65070
4872,4872,1023,2007-04-19 18:12:00,Sfmammamia,-125,2007,64945
4873,4873,1022,2007-04-19 18:13:00,Pseudo-Richard,31,2007,64976
4874,4875,1020,2007-04-19 18:14:00,Markm62,-265,2007,64711
4875,4874,1021,2007-04-19 18:14:00,Cherylyoung,0,2007,64711
4876,4876,1018,2007-04-19 18:16:00,Cherylyoung,5,2007,64716
4877,4877,1019,2007-04-19 18:16:00,Markm62,7,2007,64723
4878,4878,1016,2007-04-19 18:18:00,Cherylyoung,0,2007,64723
4879,4879,1015,2007-04-19 18:18:00,Trilemma,14,2007,64737
4880,4880,1014,2007-04-19 18:18:00,Markm62,87,2007,64824
4881,4881,1017,2007-04-19 18:18:00,Trilemma,-1,2007,64823
4882,4882,1013,2007-04-19 18:21:00,Cherylyoung,9,2007,64832
4883,4883,1012,2007-04-19 18:24:00,Brokendownsubaruoutback,0,2007,64832
4884,4884,1011,2007-04-19 18:25:00,Cherylyoung,-42,2007,64790
4885,4885,1010,2007-04-19 18:26:00,Markm62,-62,2007,64728
4886,4886,1009,2007-04-19 18:28:00,Brighterorange,6,2007,64734
4887,4887,1008,2007-04-19 18:30:00,Cherylyoung,384,2007,65118
4888,4888,1007,2007-04-19 18:33:00,Brighterorange,0,2007,65118
4889,4889,1006,2007-04-19 18:37:00,GunnarRene,0,2007,65118
4890,4890,1005,2007-04-19 18:40:00,Abe Lincoln,0,2007,65118
4891,4891,1004,2007-04-19 18:43:00,Ckerstiens,420,2007,65538
4892,4892,1003,2007-04-19 18:44:00,Yksin,0,2007,65538
4893,4893,1002,2007-04-19 18:50:00,B. Jennings Perry,-68,2007,65470
4894,4894,1001,2007-04-19 18:50:00,Ike9898,0,2007,65470
4895,4895,1000,2007-04-19 18:51:00,Chrishmt0423,0,2007,65470
4896,4896,999,2007-04-19 18:52:00,Chrishmt0423,6,2007,65476
4897,4897,998,2007-04-19 18:54:00,Sfmammamia,-81,2007,65395
4898,4898,997,2007-04-19 18:58:00,Halo,0,2007,65395
4899,4899,996,2007-04-19 18:58:00,Halo,-13,2007,65382
4900,4900,995,2007-04-19 19:03:00,Halo,28,2007,65410
4901,4901,994,2007-04-19 19:04:00,Xxhellslayerxx,230,2007,65640
4902,4902,992,2007-04-19 19:06:00,Sfmammamia,5,2007,65645
4903,4903,991,2007-04-19 19:06:00,Darrik2,79,2007,65724
4904,4904,993,2007-04-19 19:06:00,Darrik2,123,2007,65847
4905,4905,990,2007-04-19 19:07:00,Ronnotel,-233,2007,65614
4906,4906,989,2007-04-19 19:09:00,Darrik2,7,2007,65621
4907,4908,987,2007-04-19 19:20:00,Natalie Erin,12,2007,65633
4908,4907,988,2007-04-19 19:20:00,Tfine80,-231,2007,65402
4909,4909,986,2007-04-19 19:21:00,Natalie Erin,0,2007,65402
4910,4910,985,2007-04-19 19:24:00,Halo,29,2007,65431
4911,4911,984,2007-04-19 19:29:00,Abe Lincoln,85,2007,65516
4912,4912,983,2007-04-19 19:32:00,Eyeless~enwiki,-1,2007,65515
4913,4913,982,2007-04-19 19:33:00,Jambalaya~enwiki,18,2007,65533
4914,4914,981,2007-04-19 19:34:00,Natalie Erin,-208,2007,65325
4915,4915,980,2007-04-19 19:34:00,Yaf,5,2007,65330
4916,4916,979,2007-04-19 19:36:00,Efyoo,-22,2007,65308
4917,4922,973,2007-04-19 19:37:00,Yaf,18,2007,65326
4918,4921,974,2007-04-19 19:37:00,Natalie Erin,-1,2007,65325
4919,4920,975,2007-04-19 19:37:00,GunnarRene,223,2007,65548
4920,4919,976,2007-04-19 19:37:00,Efyoo,-2,2007,65546
4921,4918,977,2007-04-19 19:37:00,Natalie Erin,0,2007,65546
4922,4917,978,2007-04-19 19:37:00,Yaf,-126,2007,65420
4923,4923,971,2007-04-19 19:38:00,Natalie Erin,1,2007,65421
4924,4924,972,2007-04-19 19:38:00,GunnarRene,-225,2007,65196
4925,4925,970,2007-04-19 19:40:00,Natalie Erin,23,2007,65219
4926,4926,969,2007-04-19 19:40:00,Efyoo,3,2007,65222
4927,4927,968,2007-04-19 19:42:00,Pepsidrinka,2,2007,65224
4928,4928,967,2007-04-19 19:42:00,Natalie Erin,-18,2007,65206
4929,4929,966,2007-04-19 19:42:00,RoyBoy,103,2007,65309
4930,4931,964,2007-04-19 19:43:00,Natalie Erin,-102,2007,65207
4931,4930,965,2007-04-19 19:43:00,RoyBoy,19,2007,65226
4932,4932,963,2007-04-19 19:44:00,RoyBoy,-107,2007,65119
4933,4933,962,2007-04-19 19:44:00,RoyBoy,96,2007,65215
4934,4934,960,2007-04-19 19:45:00,Natalie Erin,118,2007,65333
4935,4935,961,2007-04-19 19:45:00,GunnarRene,138,2007,65471
4936,4936,959,2007-04-19 19:46:00,RoyBoy,1,2007,65472
4937,4937,958,2007-04-19 19:49:00,Natalie Erin,236,2007,65708
4938,4938,957,2007-04-19 19:51:00,RoyBoy,0,2007,65708
4939,4939,956,2007-04-19 19:53:00,Rjk1541,2,2007,65710
4940,4940,955,2007-04-19 19:54:00,Natalie Erin,-44,2007,65666
4941,4941,954,2007-04-19 19:55:00,Natalie Erin,-5,2007,65661
4942,4942,953,2007-04-19 19:59:00,Seantpainter,-2,2007,65659
4943,4943,951,2007-04-19 20:03:00,Guat6,190,2007,65849
4944,4944,952,2007-04-19 20:03:00,Th1rt3en,1,2007,65850
4945,4945,950,2007-04-19 20:05:00,Natalie Erin,175,2007,66025
4946,4946,949,2007-04-19 20:12:00,Natalie Erin,-69,2007,65956
4947,4947,948,2007-04-19 20:13:00,Ronnotel,-20,2007,65936
4948,4948,947,2007-04-19 20:15:00,Natalie Erin,81,2007,66017
4949,4949,946,2007-04-19 20:17:00,Natalie Erin,-325,2007,65692
4950,4950,945,2007-04-19 20:19:00,Natalie Erin,159,2007,65851
4951,4951,944,2007-04-19 20:21:00,Sad mouse,92,2007,65943
4952,4953,943,2007-04-19 20:22:00,Natalie Erin,-163,2007,65780
4953,4952,942,2007-04-19 20:22:00,Zanimum,293,2007,66073
4954,4954,941,2007-04-19 20:23:00,Natalie Erin,35,2007,66108
4955,4955,940,2007-04-19 20:25:00,SmackBot,36,2007,66144
4956,4956,939,2007-04-19 20:26:00,Natalie Erin,181,2007,66325
4957,4957,938,2007-04-19 20:27:00,Markm62,-7,2007,66318
4958,4958,937,2007-04-19 20:29:00,Markm62,-13,2007,66305
4959,4959,936,2007-04-19 20:31:00,Natalie Erin,0,2007,66305
4960,4960,935,2007-04-19 20:32:00,Natalie Erin,92,2007,66397
4961,4962,934,2007-04-19 20:35:00,Markm62,-61,2007,66336
4962,4961,933,2007-04-19 20:35:00,Matt Gies,3,2007,66339
4963,4963,932,2007-04-19 20:36:00,Matt Gies,-1,2007,66338
4964,4964,931,2007-04-19 20:37:00,Natalie Erin,100,2007,66438
4965,4965,930,2007-04-19 20:39:00,Natalie Erin,159,2007,66597
4966,4966,929,2007-04-19 20:40:00,Markm62,-26,2007,66571
4967,4968,927,2007-04-19 20:41:00,Markm62,-85,2007,66486
4968,4967,928,2007-04-19 20:41:00,P.Shack,11,2007,66497
4969,4969,926,2007-04-19 20:42:00,Zehly,13,2007,66510
4970,4970,925,2007-04-19 20:43:00,The Future,85,2007,66595
4971,4971,924,2007-04-19 20:45:00,Ronnotel,7,2007,66602
4972,4972,922,2007-04-19 20:46:00,Yaf,-92,2007,66510
4973,4973,923,2007-04-19 20:46:00,Ronnotel,-7,2007,66503
4974,4974,921,2007-04-19 20:51:00,Oscarthecat,0,2007,66503
4975,4975,920,2007-04-19 20:53:00,Jared,46,2007,66549
4976,4976,919,2007-04-19 20:53:00,Wikipedian64,0,2007,66549
4977,4977,918,2007-04-19 20:54:00,Natalie Erin,0,2007,66549
4978,4978,917,2007-04-19 20:56:00,Statwizard,0,2007,66549
4979,4979,916,2007-04-19 20:58:00,Crosspire,221,2007,66770
4980,4980,915,2007-04-19 21:01:00,Crosspire,221,2007,66991
4981,4981,914,2007-04-19 21:01:00,Abe Lincoln,85,2007,67076
4982,4982,913,2007-04-19 21:06:00,Natalie Erin,0,2007,67076
4983,4983,912,2007-04-19 21:07:00,Pladuk,0,2007,67076
4984,4984,911,2007-04-19 21:08:00,Natalie Erin,19,2007,67095
4985,4985,910,2007-04-19 21:09:00,Natalie Erin,-55,2007,67040
4986,4986,909,2007-04-19 21:10:00,Natalie Erin,0,2007,67040
4987,4987,907,2007-04-19 21:11:00,Yaf,3,2007,67043
4988,4988,908,2007-04-19 21:11:00,Rexroad,-35,2007,67008
4989,4989,906,2007-04-19 21:13:00,Yaf,-29,2007,66979
4990,4990,905,2007-04-19 21:14:00,Rexroad,-27,2007,66952
4991,4991,904,2007-04-19 21:15:00,Tfine80,-307,2007,66645
4992,4992,903,2007-04-19 21:16:00,Yaf,1,2007,66646
4993,4993,902,2007-04-19 21:16:00,Rexroad,-66,2007,66580
4994,4994,901,2007-04-19 21:23:00,Natalie Erin,64,2007,66644
4995,4995,900,2007-04-19 21:25:00,Violask81976,-220,2007,66424
4996,4996,898,2007-04-19 21:26:00,Ferrett3,220,2007,66644
4997,4997,899,2007-04-19 21:26:00,Ferrett3,1,2007,66645
4998,4998,897,2007-04-19 21:30:00,Szyslak,-13,2007,66632
4999,4999,896,2007-04-19 21:33:00,RoyBoy,0,2007,66632
5000,5000,895,2007-04-19 21:33:00,Sicilianmandolin,-221,2007,66411
5001,5002,893,2007-04-19 21:35:00,Adraeus,54,2007,66465
5002,5001,894,2007-04-19 21:35:00,Sicilianmandolin,-221,2007,66244
5003,5003,892,2007-04-19 21:37:00,Scientz,-54,2007,66190
5004,5004,891,2007-04-19 21:37:00,Jambalaya~enwiki,-155,2007,66035
5005,5005,890,2007-04-19 21:48:00,Bobo The Ninja,19,2007,66054
5006,5006,889,2007-04-19 21:49:00,Bobo The Ninja,136,2007,66190
5007,5007,887,2007-04-19 21:58:00,Markie,0,2007,66190
5008,5008,888,2007-04-19 21:58:00,Markie,-57,2007,66133
5009,5009,886,2007-04-19 22:07:00,WhisperToMe,129,2007,66262
5010,5010,884,2007-04-19 22:17:00,Fvasconcellos,-2,2007,66260
5011,5011,885,2007-04-19 22:17:00,Aelffin,-1,2007,66259
5012,5012,883,2007-04-19 22:23:00,Fvasconcellos,38,2007,66297
5013,5013,882,2007-04-19 22:24:00,Markm62,-87,2007,66210
5014,5014,881,2007-04-19 22:30:00,Markm62,90,2007,66300
5015,5015,880,2007-04-19 22:32:00,Markm62,14,2007,66314
5016,5016,879,2007-04-19 22:34:00,Markm62,13,2007,66327
5017,5017,878,2007-04-19 22:35:00,Markm62,22,2007,66349
5018,5018,875,2007-04-19 22:36:00,Natalie Erin,-4,2007,66345
5019,5019,877,2007-04-19 22:36:00,Sad mouse,155,2007,66500
5020,5020,876,2007-04-19 22:36:00,Kizor,64,2007,66564
5021,5021,874,2007-04-19 22:37:00,Abe.Froman,11,2007,66575
5022,5022,873,2007-04-19 22:38:00,Adraeus,19,2007,66594
5023,5023,872,2007-04-19 22:38:00,Natalie Erin,1,2007,66595
5024,5024,871,2007-04-19 22:39:00,Adraeus,0,2007,66595
5025,5025,870,2007-04-19 22:40:00,Natalie Erin,-1,2007,66594
5026,5026,869,2007-04-19 22:41:00,Halo,22,2007,66616
5027,5027,868,2007-04-19 22:41:00,Natalie Erin,1,2007,66617
5028,5028,867,2007-04-19 22:41:00,Kizor,0,2007,66617
5029,5029,865,2007-04-19 22:42:00,Kizor,151,2007,66768
